day,time,C01,C02,C06,C07_minus_C14,C11,C12,C13,C14,C15,C16,temperature,humidity,pressure
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.074079662352915,11.121548594478028,29.82997706779781
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.1282522426021,11.155905310984025,29.82652332795917
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.18111221167855,11.19014263650161,29.822948085935035
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.23256586582024,11.224230968485998,29.819248438945223
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.28252664487883,11.258143323210343,29.81542140138562
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.330915131424014,11.291855300026963,29.81146390537436
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.37765898384449,11.325345021185331,29.80737280183643
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.422692817808446,11.358593051158142,29.803144862338932
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.465958026819536,11.391582296545456,29.798776781081703
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.5074025711746,11.424297892295792,29.794265177750265
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.54698072674267,11.456727075234154,29.78960660067028
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.58465280673043,11.4888590484618,29.784797530440805
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.62038486196701,11.520684839196033,29.779834383987097
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.08136935187297,10.557121585827703,29.87355089295367
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.14000243707741,10.587427758606074,29.871821973931276
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.19964043846389,10.618403378017012,29.870011199562867
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.260139532084466,10.64999788094,29.868116595671886
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.321350850854174,10.682159017742745,29.866136169684427
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.38312168007795,10.71483331971638,29.864067904608763
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.44529666679765,10.747966566622237,29.861909752842728
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.50771902268575,10.781504246528451,29.859659629915615
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.570231701217295,10.815392000612388,29.857315408270132
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.63267853134106,10.849576046281312,29.854874911186062
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.694905291751816,10.884003572778301,29.852335906941004
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.75676071206501,10.91862310436512,29.84969610329559
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.818097389614096,10.953384827168367,29.84695314238041
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.878772613097084,10.988240876782847,29.844104596052173
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.938649086879536,11.023145584755028,29.841147961774002
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.99759555224057,11.058055683035464,29.838080659063987
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.05548730420251,11.092930466396862,29.83490002654501
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.11220660478957,11.127731913654497,29.831603319616203
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.16764299543765,11.162424769220696,29.828187708758758
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.221693512986654,11.196976587156463,29.824650278477343
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.274262815028074,11.23135774036055,29.82098802687143
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.32526322146157,11.265541397906828,29.817197865824294
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.37461467991697,11.29950347381004,29.813276621790727
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.422244661974545,11.333222550495098,29.809221037119435
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.46808800577417,11.366679781319089,29.805027772127115
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.51208669611708,11.3998587734924,29.80069340730912
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.55418961291966,11.432745457516935,29.79621444641474
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.59435223963155,11.465327944324292,29.791587319808507
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.63253634561573,11.497596373916068,29.786808388300997
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.66870964850076,11.529542758239401,29.781873947388558
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.702845463146865,11.561160820259222,29.776780231867065
8,201811081900,high,high,high,low,high,high,high,high,high,high,56.03314518738912,10.525818679035032,29.876143694059653
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.09239729677252,10.55591319841707,29.87452744361813
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.152831432337216,10.586736648081773,29.87283207616713
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.21430140192997,10.618237669853407,29.871055610878418
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.2766545710406,10.650362719851293,29.86919604987507
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.33973313642495,10.683056568984451,29.867251372233806
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.403375433443756,10.716262810596685,29.865219527746888
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.46741725390898,10.749924366266606,29.863098430552423
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.5316931518692,10.783983981140512,29.860885952743605
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.59603771604902,10.818384700797171,29.858579918063782
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.660286789465054,10.853070322447271,29.85617809579001
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.72427861898188,10.887985814230333,29.853678194899597
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.78785492015876,10.923077697444944,29.851077858605574
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.850861845519525,10.958294387678707,29.84837465933568
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.91315084728772,10.99358649196288,29.84556609421881
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.97457942853472,11.028907060222316,29.842649581129063
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.0350117794725,11.064211790359407,29.839622455327756
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.09431929826582,11.099459187325689,29.83648196672946
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.15238099810835,11.134610677415328,29.833225277809266
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.209083804402574,11.16963067978996,29.829849462156677
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.264322747637955,11.204486637873245,29.82635150367376
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.31800105901194,11.239149013762797,29.822728296406552
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.37003017689696,11.273591249159352,29.818976644993146
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.4203296730529,11.307789696565624,29.81509326570617
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.46882710665248,11.341723524466573,29.81107478802116
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.51545782304928,11.37537460127,29.80691775693277
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.56016468879574,11.408727359643354,29.802618635383915
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.602897795412495,11.441768647761064,29.798173807558143
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.643614123723644,11.474487568840077,29.793579582439175
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.6822771836031,11.506875313000684,29.78883219782756
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.71885663562806,11.53892498434996,29.78392782475303
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.75332790168741,11.570631425362967,29.778862572249242
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.78567177026569,11.60199104234531,29.77363249248612
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.043740040361484,10.524717114906775,29.87705945568691
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.104827236311735,10.55533583744512,29.87547695528008
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.16713539337556,10.586693855505118,29.87381619298025
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.23050909910537,10.61873666651476,29.87207516640106
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.294786273656996,10.651407552527672,29.870251851129467
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.35979956720032,10.68464812558608,29.868344194505422
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.425377789412835,10.718398878780624,29.866350109205634
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.49134734508237,10.7525997330364,29.86426746674404
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.55753365072097,10.787190570137838,29.86209409100114
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.62376250873206,10.822111743274426,29.85982775188965
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.68986141782525,10.857304557333919,29.85746615925861
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.755660801071116,10.892711712306488,29.855006957128424
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.820995135987935,10.928277704395008,29.852447718339725
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.88570397430526,10.963949180732138,29.84978593968677
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.94963284235696,10.999675244909476,29.847019037593675
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.012634016340726,11.03540771179753,29.844144344379668
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.0745671698357,11.071101311342986,29.841159105145735
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.13529989384384,11.106713842103714,29.838060475305088
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.194708092256164,11.142206276263822,29.834845518766546
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.2526762578624,11.177542818665616,29.831511206772007
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.30909763590449,11.212690923065034,29.82805441737955
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.36387428363364,11.247621269311997,29.824471935576884
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.416917035424,11.282307705513619,29.82076045400391
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.468145383697184,11.316727159437768,29.816916574259494
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.51748728499783,11.350859523352025,29.812936808719083
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.56487890956979,11.384687517522192,29.80881758309172
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.61026432640831,11.418196534321655,29.804555239060647
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.65359515798482,11.45137446985988,29.800146037782987
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.69483019667991,11.484211544714553,29.795586163633004
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.73393499862674,11.516700118028025,29.790871728388197
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.77088146193669,11.548834498022092,29.785998775795278
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.805647396726755,11.58061075110168,29.78096328648544
8,201811081900,high,high,high,high,high,high,high,high,high,high,55.994190864865935,10.493903386845599,29.879421090993574
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.055774618312725,10.524261248817838,29.87794870595958
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.118774322776034,10.555422959073873,29.876401001252347
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.18303299867873,10.58733346706204,29.874775971553664
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.24838531850115,10.619934911034957,29.873071590058284
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.3146590812517,10.653167196976408,29.87128580232978
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.381676745774726,10.686968592656907,29.86941651990041
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.44925699349242,10.721276325464775,29.86746161372871
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.51721629154005,10.756027172979415,29.865418907629262
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.58537042845095,10.791158035878222,29.863286171786605
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.653535996534,10.826606483677475,29.861061116460863
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.721531797756604,10.862311264963203,29.858741385983883
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.789180153088445,10.898212775072794,29.856324553135565
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.85630809881076,10.934253475628754,29.85380811397796
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.92274845702529,10.970378261804077,29.8511894832125
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.98834077139199,11.006534774679757,29.84846599011248
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.05293210282039,11.042673657469821,29.84563487506972
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.11637768337093,11.078748755722723,29.842693286781746
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.178541429777695,11.114717262775242,29.83963828009424
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.239296320880676,11.15053981278604,29.836466814501986
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.29852464560645,11.186180524505897,29.833175753303205
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.35611813011663,11.22160699963156,29.82976186339337
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.41197795421778,11.256790280074378,29.8262218156787
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.466014668182815,11.291704768802338,29.82255218608448
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.5181480217735,11.326328119082142,29.81874945712999
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.56830671616503,11.360641096818105,29.81481001999296
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.616428098654374,11.394627421684802,29.810730177300645
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.66245779263136,11.428273589336973,29.80650614596887
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.70634929877505,11.461568682002397,29.802134060892122
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.74806355971397,11.494504169237517,29.797609978851764
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.787568504723225,11.52707370333323,29.79292988284823
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.82483858187182,11.559272912552803,29.788089686797306
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.8598542854017,11.591099194465917,29.78308524056009
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.005838275694096,10.493577438908227,29.880250610566968
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.069368972751754,10.524485852694994,29.878813101279086
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.13436260371751,10.55621010047072,29.87730131613993
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.20065186024639,10.588691602035992,29.87571322793508
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.26806075661943,10.62186891080524,29.87404678187564
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.33640625342984,10.6556783466554,29.872299889270355
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.405499939879,10.690054642719277,29.87047042100218
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.47514974161676,10.724931593484657,29.868556200925042
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.54516162167967,10.760242692001382,29.866554999295346
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.61534124366264,10.795921744789016,29.864464526349195
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.68549556873123,10.83190345414448,29.862282426129717
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.755434361288806,10.868123958915955,29.86000627065883
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.82497158182919,10.90452132632957,29.857633554537998
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.893926649666255,10.94103598912572,29.85516169004852
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.96212556250849,10.977611123936954,29.852588002809473
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.02940186416802,11.014192968501892,29.849909728037723
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.095597455881546,11.050731076898067,29.847124007440843
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.16056325060069,11.087178513418786,29.844227886761523
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.22415967311366,11.123491986998834,29.841218313980338
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.28625701192542,11.15963192919424,29.838092138173863
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.346735631337246,11.195562519593304,29.834846109016155
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.40548605420133,11.231251663224903,29.831476876905125
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.462408927295485,11.266670924999609,29.82798099368892
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.517414882253455,11.301795426499856,29.824354913964985
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.57042430551888,11.336603710556771,29.82059499692069
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.62136702950381,11.371077578844428,29.816697508636103
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.67018196647017,11.40520190868867,29.812658625094176
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.716816678117915,11.438964451698679,29.808474435198555
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.76122691869082,11.472355621935426,29.80414094463163
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.8033761440075,11.505368275581922,29.79965407990048
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.84323500385101,11.537997486805683,29.79500969278759
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.88078082554652,11.57024032311637,29.790203565147205
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.91599709680817,11.60209562254107,29.785231414019727
8,201811081900,high,high,high,low,high,normal,high,high,high,high,57.94887295422395,11.633563776574452,29.780088897067586
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.01908847734608,10.493947711877315,29.88105597857822
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.08465264560631,10.52542795068348,29.87965446394471
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.151725684415645,10.557735006995632,29.878179808800198
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.22012914528562,10.590806520839193,29.876629960424392
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.289675591743354,10.624577224770931,29.87500283167248
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.360170387461714,10.658979635446773,29.87329629452391
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.431413541652546,10.693944757415837,29.871508173507493
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.50320157456869,10.72940278508709,29.86963623911839
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.575329366912285,10.765283789407455,29.86767820133975
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.647591958998234,10.801518376777315,29.865631703376724
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.71978626858988,10.838038309079288,29.863494315701132
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.79171270013776,10.874777075289524,29.8612635304955
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.86317662260059,10.91167040694548,29.858936756571826
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.933989697796875,10.948656731625459,29.856511314828172
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.00397104621447,10.98567756052895,29.853984434291096
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.072948242083655,11.022677808096116,29.851353248779212
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.140758134205356,11.059606043361098,29.848614794209528
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.207247493330726,11.096414674308928,29.845766006556424
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.2722734907237,11.1330600678912,29.842803720461657
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.33570401577225,11.16950260948472,29.839724668486152
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.397417843211606,11.20570670650764,29.836525480984392
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.457304662532415,11.241640741554727,29.83320268657879
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.515264983611935,11.277276980864983,29.829752713205767
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.57120993348402,11.312591444163107,29.826171889702504
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.62506095954303,11.347563741955328,29.822456447903374
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.67674945294485,11.382176886076401,29.818602525163698
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.72621631545624,11.416417080196483,29.81460616756684
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.77341146324989,11.45027349322867,29.810463333092954
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.81829330734491,11.483738023743117,29.80616989561436
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.86082820323561,11.516805057528627,29.801721649046048
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.900989887976216,11.549471223173253,29.797114311879866
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.9387589129072,11.581735149056675,29.792343532045294
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.974122080361624,11.613597224113644,29.78740489207303
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.0070718907988,11.645059366327787,29.78229391456793
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.03760600668548,11.676124798903736,29.777006067955277
8,201811081900,high,high,high,low,high,normal,high,high,high,high,58.06572673724851,11.706797837273971,29.77153677251165
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.03407662342516,10.495052752639031,29.8818391047696
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.10176539932586,10.527126964387428,29.88047479582807
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.171007414940405,10.56003775676182,29.879038576507263
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.241612212045844,10.593718726918851,29.87752836409764
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.313380061011955,10.628100541027097,29.875942033806567
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.38610392991177,10.663111689655498,29.874277412261343
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.45957150813319,10.698679253022664,29.872532270972417
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.53356724275978,10.734729660491794,29.870704319869688
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.60787434740736,10.771189429491741,29.86879120102046
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.682276745808245,10.807985870263625,29.866790482629735
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.756560916225865,10.845047744463583,29.86469965341369
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.83051760732885,10.882305867526723,29.86251611742473
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.9039434013959,10.919693646790877,29.860237189394105
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.97664210629226,10.957147549556131,29.85786009064265
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.048425963302726,10.994607497409481,29.85538194559775
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.1191166634761,11.032017185239065,29.852799778940078
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.18854617034497,11.069324325281048,29.85011051339159
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.2565573516223,11.106480818254333,29.847310968144978
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.32300442662368,11.143442855107514,29.844397857925095
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.387753239616934,11.180170954091677,29.8413677926648
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.45068137205907,11.216629938787296,29.838217277772333
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.51167810871118,11.252788863358916,29.834942714961414
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.57064427400405,11.288620891698589,29.831540403614234
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.62749195572138,11.32410313726728,29.828006542644914
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.682144133291125,11.359216470412365,29.824337232831475
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.73453422613289,11.393945299536368,29.820528479534477
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.784605587094234,11.428277333345743,29.81657619606905
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.832310935002575,11.462203327444909,29.81247620698853
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.87761176794821,11.495716823766912,29.808224252178206
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.92047774990135,11.528813885123501,29.803815991069243
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.9608860897371,11.56149282990298,29.799247007215065
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.99882092113589,11.593753970368873,29.79451281317465
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.03427269187147,11.625599356916334,29.789608855684442
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.067237568935234,11.657032532211389,29.78453052112972
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.09771686574625,11.688058295071198,29.779273141282612
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.125716495351554,11.718682477132438,29.773831999323647
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.15124645312588,11.74891173273382,29.76820233613543
8,201811081900,high,high,high,high,high,high,high,high,high,high,58.174320331261924,11.778753342832657,29.762379356869523
8,201811081900,high,high,high,low,high,high,high,high,high,high,55.98282685035405,10.465154429831008,29.88385936527209
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.05094879176695,10.496933710175952,29.88260208368761
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.12085797559069,10.529624855844274,29.88127629337723
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.19236259413847,10.563160879000849,29.87987992037166
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.265259250414715,10.597471058555616,29.87841084648893
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.339335029800715,10.632481740474365,29.87686690295719
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.41436966803719,10.668117162382813,29.875245863970008
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.49013776913236,10.704300284871753,29.8735454402978
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.56641102640928,10.74095361218969,29.87176327306298
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.6429604018502,10.777999986036772,29.86989692777949
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.71955822225796,10.81536333769497,29.86794388874738
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.79598015532993,10.852969385665576,29.86590155388183
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.87200703421114,10.890746268205481,29.86376723004246
8,201811081900,high,high,high,high,high,high,high,high,high,high,56.94742650523974,10.928625102576339,29.861538128914994
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.02203448002057,10.966540465297664,29.859211363482764
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.095636379438204,11.004430790134201,29.856783945112795
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.16804816347554,11.042238682870464,29.854252781267103
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.23909714649719,11.0799111540257,29.851614673839688
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.308622602832244,11.117399772505316,29.84886631810935
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.376476171951886,11.154660744737365,29.846004302290215
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.442522076158454,11.191654925058595,29.84302510765612
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.50663716650784,11.22834776402161,29.839925109210565
8,201811081900,high,high,high,high,high,high,high,high,high,high,57.568710814678234,11.264709201892826,29.836700576871173
