consumption and contribution for event A on v1
time slice 1
5 , 117935 , 92464 , 0.784025
6 , 143801 , 112553 , 0.7827
7 , 173535 , 135632 , 0.781583
8 , 199844 , 155756 , 0.779388
9 , 231207 , 180931 , 0.78255
10 , 261568 , 204854 , 0.783177
11 , 62337 , 0 , 0
12 , 56060 , 0 , 0
13 , 49443 , 0 , 0
14 , 43736 , 0 , 0
15 , 37360 , 0 , 0
16 , 31251 , 0 , 0
17 , 24859 , 0 , 0
18 , 18775 , 0 , 0
19 , 12350 , 0 , 0
20 , 6192 , 0 , 0
===============================================
time slice 5
2 , 25647 , 19302 , 0.752603
3 , 51676 , 38982 , 0.754354
4 , 75274 , 56549 , 0.751242
5 , 101674 , 76598 , 0.753369
6 , 127570 , 96091 , 0.753241
7 , 151747 , 113920 , 0.750723
8 , 175598 , 131734 , 0.750202
9 , 203490 , 153208 , 0.752902
10 , 230483 , 173670 , 0.753505
11 , 62910 , 0 , 0
12 , 56217 , 0 , 0
13 , 49840 , 0 , 0
14 , 43851 , 0 , 0
15 , 37270 , 0 , 0
16 , 31370 , 0 , 0
17 , 24654 , 0 , 0
18 , 18498 , 0 , 0
19 , 12442 , 0 , 0
20 , 6165 , 0 , 0
===============================================
time slice 6
2 , 21910 , 15679 , 0.715609
3 , 44187 , 31702 , 0.717451
4 , 65422 , 46539 , 0.711366
5 , 88514 , 63165 , 0.713616
6 , 110162 , 78716 , 0.714548
7 , 132406 , 94321 , 0.712362
8 , 150951 , 107209 , 0.710224
9 , 174260 , 124166 , 0.712533
10 , 196530 , 140328 , 0.714028
11 , 62378 , 0 , 0
12 , 56574 , 0 , 0
13 , 50102 , 0 , 0
14 , 43850 , 0 , 0
15 , 37020 , 0 , 0
16 , 30783 , 0 , 0
17 , 24998 , 0 , 0
18 , 18537 , 0 , 0
19 , 12449 , 0 , 0
20 , 6125 , 0 , 0
===============================================
time slice 7
2 , 18134 , 11948 , 0.658873
3 , 37338 , 24711 , 0.661819
4 , 55308 , 36402 , 0.658169
5 , 73256 , 48294 , 0.65925
6 , 92500 , 61143 , 0.661005
7 , 109911 , 72289 , 0.657705
8 , 126812 , 83100 , 0.655301
9 , 145631 , 95825 , 0.657999
10 , 167086 , 110440 , 0.660977
11 , 63046 , 0 , 0
12 , 56306 , 0 , 0
13 , 50036 , 0 , 0
14 , 43748 , 0 , 0
15 , 37320 , 0 , 0
16 , 31023 , 0 , 0
17 , 24726 , 0 , 0
18 , 18472 , 0 , 0
19 , 12301 , 0 , 0
20 , 6126 , 0 , 0
===============================================
time slice 8
2 , 15015 , 8752 , 0.582884
3 , 30164 , 17602 , 0.583543
4 , 44301 , 25554 , 0.576827
5 , 59547 , 34545 , 0.58013
6 , 74820 , 43312 , 0.578883
7 , 89811 , 51995 , 0.578938
8 , 102285 , 58558 , 0.572498
9 , 119037 , 68876 , 0.57861
10 , 133577 , 77638 , 0.581223
11 , 62511 , 0 , 0
12 , 56336 , 0 , 0
13 , 49905 , 0 , 0
14 , 43563 , 0 , 0
15 , 37302 , 0 , 0
16 , 31171 , 0 , 0
17 , 24704 , 0 , 0
18 , 18507 , 0 , 0
19 , 12288 , 0 , 0
20 , 6068 , 0 , 0
===============================================
time slice 9
2 , 11742 , 5369 , 0.457247
3 , 22829 , 10344 , 0.453108
4 , 33939 , 15136 , 0.445977
5 , 46029 , 20775 , 0.451346
6 , 56455 , 25098 , 0.444566
7 , 67259 , 29823 , 0.443405
8 , 78987 , 34910 , 0.441971
9 , 90018 , 40116 , 0.445644
10 , 101681 , 45613 , 0.448589
11 , 62371 , 0 , 0
12 , 55805 , 0 , 0
13 , 49399 , 0 , 0
14 , 43765 , 0 , 0
15 , 37420 , 0 , 0
16 , 31205 , 0 , 0
17 , 24721 , 0 , 0
18 , 18374 , 0 , 0
19 , 12495 , 0 , 0
20 , 6105 , 0 , 0
===============================================
time slice 10
2 , 7738 , 1676 , 0.216593
3 , 15367 , 3343 , 0.217544
4 , 22272 , 4524 , 0.203125
5 , 30647 , 6424 , 0.209613
6 , 37834 , 7994 , 0.211291
7 , 45252 , 9639 , 0.213007
8 , 52967 , 10931 , 0.206374
9 , 59768 , 12538 , 0.209778
10 , 67805 , 14326 , 0.211282
11 , 59408 , 0 , 0
12 , 53400 , 0 , 0
13 , 47053 , 0 , 0
14 , 41306 , 0 , 0
15 , 35042 , 0 , 0
16 , 29492 , 0 , 0
17 , 23423 , 0 , 0
18 , 17557 , 0 , 0
19 , 11710 , 0 , 0
20 , 5834 , 0 , 0
===============================================
